ENSOCUG00000015026	ENSOCUG00000015026	ENSOCUT00000015025
ENSOCUG00000015029	ENSOCUG00000015029	ENSOCUT00000062447
ENSOCUG00000015029	ENSOCUG00000015029	ENSOCUT00000038968
ENSOCUG00000015029	ENSOCUG00000015029	ENSOCUT00000015027
ENSOCUG00000015043	ENSOCUG00000015043	ENSOCUT00000015043
ENSOCUG00000015083	ENSOCUG00000015083	ENSOCUT00000015077
ENSOCUG00000015085	ENSOCUG00000015085	ENSOCUT00000015082
ENSOCUG00000015109	ENSOCUG00000015109	ENSOCUT00000015124
ENSOCUG00000015109	ENSOCUG00000015109	ENSOCUT00000047805
ENSOCUG00000015109	ENSOCUG00000015109	ENSOCUT00000060926
ENSOCUG00000015125	ENSOCUG00000015125	ENSOCUT00000046202
ENSOCUG00000015125	ENSOCUG00000015125	ENSOCUT00000064040
ENSOCUG00000015125	ENSOCUG00000015125	ENSOCUT00000039047
ENSOCUG00000015125	ENSOCUG00000015125	ENSOCUT00000046818
ENSOCUG00000015125	ENSOCUG00000015125	ENSOCUT00000057020
ENSOCUG00000015125	ENSOCUG00000015125	ENSOCUT00000053482
ENSOCUG00000015127	ENSOCUG00000015127	ENSOCUT00000015125
ENSOCUG00000015127	ENSOCUG00000015127	ENSOCUT00000054319
ENSOCUG00000015156	ENSOCUG00000015156	ENSOCUT00000015151
ENSOCUG00000015166	ENSOCUG00000015166	ENSOCUT00000055964
ENSOCUG00000015166	ENSOCUG00000015166	ENSOCUT00000015209
ENSOCUG00000015166	ENSOCUG00000015166	ENSOCUT00000061419
ENSOCUG00000015166	ENSOCUG00000015166	ENSOCUT00000033153
ENSOCUG00000015167	ENSOCUG00000015167	ENSOCUT00000045471
ENSOCUG00000015167	ENSOCUG00000015167	ENSOCUT00000015158
ENSOCUG00000015175	ENSOCUG00000015175	ENSOCUT00000015168
ENSOCUG00000015177	ENSOCUG00000015177	ENSOCUT00000062674
ENSOCUG00000015177	ENSOCUG00000015177	ENSOCUT00000015173
ENSOCUG00000015194	ENSOCUG00000015194	ENSOCUT00000046121
ENSOCUG00000015250	ENSOCUG00000015250	ENSOCUT00000053196
ENSOCUG00000015250	ENSOCUG00000015250	ENSOCUT00000015243
ENSOCUG00000015255	ENSOCUG00000015255	ENSOCUT00000040256
ENSOCUG00000015255	ENSOCUG00000015255	ENSOCUT00000015251
ENSOCUG00000015275	ENSOCUG00000015275	ENSOCUT00000052690
ENSOCUG00000015275	ENSOCUG00000015275	ENSOCUT00000047589
ENSOCUG00000015275	ENSOCUG00000015275	ENSOCUT00000058819
ENSOCUG00000015280	ENSOCUG00000015280	ENSOCUT00000015278
ENSOCUG00000015280	ENSOCUG00000015280	ENSOCUT00000058989
ENSOCUG00000015280	ENSOCUG00000015280	ENSOCUT00000027097
ENSOCUG00000015280	ENSOCUG00000015280	ENSOCUT00000002112
ENSOCUG00000015280	ENSOCUG00000015280	ENSOCUT00000014205
ENSOCUG00000015280	ENSOCUG00000015280	ENSOCUT00000024081
ENSOCUG00000015280	ENSOCUG00000015280	ENSOCUT00000054095
ENSOCUG00000015280	ENSOCUG00000015280	ENSOCUT00000030682
ENSOCUG00000015282	ENSOCUG00000015282	ENSOCUT00000015273
ENSOCUG00000015296	ENSOCUG00000015296	ENSOCUT00000015289
ENSOCUG00000015313	ENSOCUG00000015313	ENSOCUT00000015304
ENSOCUG00000015314	ENSOCUG00000015314	ENSOCUT00000031319
ENSOCUG00000015314	ENSOCUG00000015314	ENSOCUT00000039251
ENSOCUG00000015314	ENSOCUG00000015314	ENSOCUT00000048163
ENSOCUG00000015314	ENSOCUG00000015314	ENSOCUT00000049526
ENSOCUG00000015318	ENSOCUG00000015318	ENSOCUT00000015315
ENSOCUG00000015328	ENSOCUG00000015328	ENSOCUT00000041703
ENSOCUG00000015342	ENSOCUG00000015342	ENSOCUT00000015338
ENSOCUG00000015408	ENSOCUG00000015408	ENSOCUT00000064421
ENSOCUG00000015408	ENSOCUG00000015408	ENSOCUT00000015403
ENSOCUG00000015408	ENSOCUG00000015408	ENSOCUT00000041082
ENSOCUG00000015474	ENSOCUG00000015474	ENSOCUT00000063597
ENSOCUG00000015474	ENSOCUG00000015474	ENSOCUT00000060542
ENSOCUG00000015474	ENSOCUG00000015474	ENSOCUT00000015474
ENSOCUG00000015477	ENSOCUG00000015477	ENSOCUT00000015478
ENSOCUG00000015477	ENSOCUG00000015477	ENSOCUT00000050864
ENSOCUG00000015489	ENSOCUG00000015489	ENSOCUT00000015486
ENSOCUG00000015514	ENSOCUG00000015514	ENSOCUT00000046847
ENSOCUG00000015514	ENSOCUG00000015514	ENSOCUT00000036550
ENSOCUG00000015514	ENSOCUG00000015514	ENSOCUT00000053237
ENSOCUG00000015514	ENSOCUG00000015514	ENSOCUT00000015512
ENSOCUG00000015577	ENSOCUG00000015577	ENSOCUT00000030393
ENSOCUG00000015583	ENSOCUG00000015583	ENSOCUT00000042037
ENSOCUG00000015601	ENSOCUG00000015601	ENSOCUT00000015598
ENSOCUG00000015634	ENSOCUG00000015634	ENSOCUT00000022169
ENSOCUG00000015656	ENSOCUG00000015656	ENSOCUT00000041705
ENSOCUG00000015660	ENSOCUG00000015660	ENSOCUT00000015659
ENSOCUG00000015660	ENSOCUG00000015660	ENSOCUT00000036961
ENSOCUG00000015693	ENSOCUG00000015693	ENSOCUT00000048436
ENSOCUG00000015693	ENSOCUG00000015693	ENSOCUT00000042556
ENSOCUG00000015693	ENSOCUG00000015693	ENSOCUT00000057715
ENSOCUG00000015706	ENSOCUG00000015706	ENSOCUT00000055356
ENSOCUG00000015717	ENSOCUG00000015717	ENSOCUT00000053162
ENSOCUG00000015717	ENSOCUG00000015717	ENSOCUT00000015715
ENSOCUG00000015740	ENSOCUG00000015740	ENSOCUT00000055868
ENSOCUG00000015741	ENSOCUG00000015741	ENSOCUT00000015735
ENSOCUG00000015747	ENSOCUG00000015747	ENSOCUT00000046117
ENSOCUG00000015747	ENSOCUG00000015747	ENSOCUT00000015747
ENSOCUG00000015749	ENSOCUG00000015749	ENSOCUT00000064292
ENSOCUG00000015749	ENSOCUG00000015749	ENSOCUT00000015749
ENSOCUG00000015749	ENSOCUG00000015749	ENSOCUT00000035645
ENSOCUG00000015762	ENSOCUG00000015762	ENSOCUT00000015760
ENSOCUG00000015799	ENSOCUG00000015799	ENSOCUT00000041958
ENSOCUG00000015802	ENSOCUG00000015802	ENSOCUT00000015800
ENSOCUG00000015824	ENSOCUG00000015824	ENSOCUT00000015823
ENSOCUG00000015824	ENSOCUG00000015824	ENSOCUT00000033277
ENSOCUG00000015837	ENSOCUG00000015837	ENSOCUT00000015835
ENSOCUG00000015840	ENSOCUG00000015840	ENSOCUT00000023801
ENSOCUG00000015840	ENSOCUG00000015840	ENSOCUT00000053161
ENSOCUG00000015846	ENSOCUG00000015846	ENSOCUT00000043749
ENSOCUG00000015846	ENSOCUG00000015846	ENSOCUT00000015843
ENSOCUG00000015846	ENSOCUG00000015846	ENSOCUT00000057663
ENSOCUG00000015869	ENSOCUG00000015869	ENSOCUT00000015865
ENSOCUG00000015884	ENSOCUG00000015884	ENSOCUT00000063985
ENSOCUG00000015884	ENSOCUG00000015884	ENSOCUT00000050238
ENSOCUG00000015884	ENSOCUG00000015884	ENSOCUT00000015879
ENSOCUG00000015892	ENSOCUG00000015892	ENSOCUT00000015899
ENSOCUG00000015894	ENSOCUG00000015894	ENSOCUT00000015891
ENSOCUG00000015906	ENSOCUG00000015906	ENSOCUT00000015902
ENSOCUG00000015913	ENSOCUG00000015913	ENSOCUT00000058391
ENSOCUG00000015913	ENSOCUG00000015913	ENSOCUT00000015914
ENSOCUG00000015919	ENSOCUG00000015919	ENSOCUT00000042511
ENSOCUG00000015919	ENSOCUG00000015919	ENSOCUT00000015915
ENSOCUG00000015919	ENSOCUG00000015919	ENSOCUT00000034464
ENSOCUG00000015939	ENSOCUG00000015939	ENSOCUT00000015932
ENSOCUG00000015939	ENSOCUG00000015939	ENSOCUT00000048076
ENSOCUG00000015939	ENSOCUG00000015939	ENSOCUT00000025209
ENSOCUG00000015939	ENSOCUG00000015939	ENSOCUT00000035000
ENSOCUG00000015961	ENSOCUG00000015961	ENSOCUT00000015956
ENSOCUG00000016006	ENSOCUG00000016006	ENSOCUT00000016009
ENSOCUG00000016048	ENSOCUG00000016048	ENSOCUT00000016040
ENSOCUG00000016062	ENSOCUG00000016062	ENSOCUT00000016055
ENSOCUG00000016136	ENSOCUG00000016136	ENSOCUT00000062394
ENSOCUG00000016136	ENSOCUG00000016136	ENSOCUT00000058689
ENSOCUG00000016136	ENSOCUG00000016136	ENSOCUT00000016135
ENSOCUG00000016148	ENSOCUG00000016148	ENSOCUT00000016147
ENSOCUG00000016154	ENSOCUG00000016154	ENSOCUT00000052334
ENSOCUG00000016154	ENSOCUG00000016154	ENSOCUT00000061530
ENSOCUG00000016154	ENSOCUG00000016154	ENSOCUT00000033175
ENSOCUG00000016154	ENSOCUG00000016154	ENSOCUT00000016153
ENSOCUG00000016155	ENSOCUG00000016155	ENSOCUT00000048063
ENSOCUG00000016185	ENSOCUG00000016185	ENSOCUT00000039728
ENSOCUG00000016185	ENSOCUG00000016185	ENSOCUT00000016186
ENSOCUG00000016196	ENSOCUG00000016196	ENSOCUT00000016195
ENSOCUG00000016198	ENSOCUG00000016198	ENSOCUT00000002931
ENSOCUG00000016198	ENSOCUG00000016198	ENSOCUT00000016198
ENSOCUG00000016198	ENSOCUG00000016198	ENSOCUT00000039466
ENSOCUG00000016198	ENSOCUG00000016198	ENSOCUT00000062169
ENSOCUG00000016198	ENSOCUG00000016198	ENSOCUT00000048489
ENSOCUG00000016198	ENSOCUG00000016198	ENSOCUT00000062502
ENSOCUG00000016198	ENSOCUG00000016198	ENSOCUT00000036876
ENSOCUG00000016251	ENSOCUG00000016251	ENSOCUT00000016244
ENSOCUG00000016293	ENSOCUG00000016293	ENSOCUT00000016288
ENSOCUG00000016293	ENSOCUG00000016293	ENSOCUT00000056615
ENSOCUG00000016293	ENSOCUG00000016293	ENSOCUT00000041877
ENSOCUG00000016301	ENSOCUG00000016301	ENSOCUT00000044875
ENSOCUG00000016301	ENSOCUG00000016301	ENSOCUT00000016298
ENSOCUG00000016333	ENSOCUG00000016333	ENSOCUT00000016332
ENSOCUG00000016368	ENSOCUG00000016368	ENSOCUT00000016368
ENSOCUG00000016395	ENSOCUG00000016395	ENSOCUT00000016392
ENSOCUG00000016395	ENSOCUG00000016395	ENSOCUT00000062199
ENSOCUG00000016407	ENSOCUG00000016407	ENSOCUT00000016404
ENSOCUG00000016436	ENSOCUG00000016436	ENSOCUT00000047834
ENSOCUG00000016436	ENSOCUG00000016436	ENSOCUT00000016439
ENSOCUG00000016445	ENSOCUG00000016445	ENSOCUT00000016455
ENSOCUG00000016460	ENSOCUG00000016460	ENSOCUT00000016458
ENSOCUG00000016460	ENSOCUG00000016460	ENSOCUT00000043982
ENSOCUG00000016500	ENSOCUG00000016500	ENSOCUT00000055600
ENSOCUG00000016509	ENSOCUG00000016509	ENSOCUT00000058304
ENSOCUG00000016525	ENSOCUG00000016525	ENSOCUT00000016525
ENSOCUG00000016534	ENSOCUG00000016534	ENSOCUT00000016532
ENSOCUG00000016557	ENSOCUG00000016557	ENSOCUT00000056057
ENSOCUG00000016583	ENSOCUG00000016583	ENSOCUT00000016587
ENSOCUG00000016589	ENSOCUG00000016589	ENSOCUT00000016583
ENSOCUG00000016631	ENSOCUG00000016631	ENSOCUT00000016623
ENSOCUG00000016657	ENSOCUG00000016657	ENSOCUT00000048027
ENSOCUG00000016657	ENSOCUG00000016657	ENSOCUT00000016654
ENSOCUG00000016657	ENSOCUG00000016657	ENSOCUT00000040321
ENSOCUG00000016662	ENSOCUG00000016662	ENSOCUT00000042289
ENSOCUG00000016669	ENSOCUG00000016669	ENSOCUT00000064316
ENSOCUG00000016669	ENSOCUG00000016669	ENSOCUT00000049866
ENSOCUG00000016669	ENSOCUG00000016669	ENSOCUT00000054572
ENSOCUG00000016669	ENSOCUG00000016669	ENSOCUT00000016669
ENSOCUG00000016676	ENSOCUG00000016676	ENSOCUT00000055577
ENSOCUG00000016683	ENSOCUG00000016683	ENSOCUT00000016685
ENSOCUG00000016686	ENSOCUG00000016686	ENSOCUT00000045847
ENSOCUG00000016686	ENSOCUG00000016686	ENSOCUT00000016686
ENSOCUG00000016686	ENSOCUG00000016686	ENSOCUT00000039397
ENSOCUG00000016686	ENSOCUG00000016686	ENSOCUT00000059406
ENSOCUG00000016719	ENSOCUG00000016719	ENSOCUT00000016717
ENSOCUG00000016719	ENSOCUG00000016719	ENSOCUT00000042896
ENSOCUG00000016722	ENSOCUG00000016722	ENSOCUT00000044306
ENSOCUG00000016722	ENSOCUG00000016722	ENSOCUT00000035521
ENSOCUG00000016777	ENSOCUG00000016777	ENSOCUT00000016899
ENSOCUG00000016785	ENSOCUG00000016785	ENSOCUT00000016795
ENSOCUG00000016790	ENSOCUG00000016790	ENSOCUT00000031324
ENSOCUG00000016790	ENSOCUG00000016790	ENSOCUT00000016786
ENSOCUG00000016790	ENSOCUG00000016790	ENSOCUT00000054866
ENSOCUG00000016790	ENSOCUG00000016790	ENSOCUT00000035029
ENSOCUG00000016825	ENSOCUG00000016825	ENSOCUT00000016832
ENSOCUG00000016825	ENSOCUG00000016825	ENSOCUT00000016820
ENSOCUG00000016825	ENSOCUG00000016825	ENSOCUT00000048020
ENSOCUG00000016848	ENSOCUG00000016848	ENSOCUT00000059421
ENSOCUG00000016887	ENSOCUG00000016887	ENSOCUT00000009602
ENSOCUG00000016887	ENSOCUG00000016887	ENSOCUT00000016884
ENSOCUG00000016887	ENSOCUG00000016887	ENSOCUT00000060482
ENSOCUG00000016887	ENSOCUG00000016887	ENSOCUT00000061149
ENSOCUG00000016887	ENSOCUG00000016887	ENSOCUT00000043126
ENSOCUG00000016910	ENSOCUG00000016910	ENSOCUT00000016907
ENSOCUG00000016943	ENSOCUG00000016943	ENSOCUT00000016936
ENSOCUG00000016961	ENSOCUG00000016961	ENSOCUT00000016962
ENSOCUG00000016981	ENSOCUG00000016981	ENSOCUT00000016977
ENSOCUG00000016981	ENSOCUG00000016981	ENSOCUT00000034666
ENSOCUG00000016986	ENSOCUG00000016986	ENSOCUT00000052164
ENSOCUG00000016986	ENSOCUG00000016986	ENSOCUT00000016986
ENSOCUG00000016995	ENSOCUG00000016995	ENSOCUT00000037984
ENSOCUG00000016995	ENSOCUG00000016995	ENSOCUT00000031638
ENSOCUG00000016999	ENSOCUG00000016999	ENSOCUT00000016994
ENSOCUG00000017009	ENSOCUG00000017009	ENSOCUT00000035756
ENSOCUG00000017009	ENSOCUG00000017009	ENSOCUT00000017006
ENSOCUG00000017021	ENSOCUG00000017021	ENSOCUT00000017020
ENSOCUG00000017021	ENSOCUG00000017021	ENSOCUT00000041730
ENSOCUG00000017021	ENSOCUG00000017021	ENSOCUT00000033318
ENSOCUG00000017026	ENSOCUG00000017026	ENSOCUT00000035123
ENSOCUG00000017026	ENSOCUG00000017026	ENSOCUT00000037578
ENSOCUG00000017026	ENSOCUG00000017026	ENSOCUT00000017030
ENSOCUG00000017026	ENSOCUG00000017026	ENSOCUT00000035925
ENSOCUG00000017040	ENSOCUG00000017040	ENSOCUT00000036063
ENSOCUG00000017040	ENSOCUG00000017040	ENSOCUT00000017041
ENSOCUG00000017051	ENSOCUG00000017051	ENSOCUT00000054649
ENSOCUG00000017051	ENSOCUG00000017051	ENSOCUT00000017052
ENSOCUG00000017051	ENSOCUG00000017051	ENSOCUT00000033992
ENSOCUG00000017058	ENSOCUG00000017058	ENSOCUT00000037234
ENSOCUG00000017058	ENSOCUG00000017058	ENSOCUT00000052905
ENSOCUG00000017058	ENSOCUG00000017058	ENSOCUT00000017058
ENSOCUG00000017072	ENSOCUG00000017072	ENSOCUT00000059293
ENSOCUG00000017072	ENSOCUG00000017072	ENSOCUT00000017074
ENSOCUG00000017072	ENSOCUG00000017072	ENSOCUT00000063649
ENSOCUG00000017097	ENSOCUG00000017097	ENSOCUT00000042055
ENSOCUG00000017097	ENSOCUG00000017097	ENSOCUT00000017096
ENSOCUG00000017097	ENSOCUG00000017097	ENSOCUT00000060721
ENSOCUG00000017101	ENSOCUG00000017101	ENSOCUT00000017101
ENSOCUG00000017106	ENSOCUG00000017106	ENSOCUT00000056716
ENSOCUG00000017116	ENSOCUG00000017116	ENSOCUT00000017113
ENSOCUG00000017132	ENSOCUG00000017132	ENSOCUT00000017138
ENSOCUG00000017157	ENSOCUG00000017157	ENSOCUT00000017150
ENSOCUG00000017162	ENSOCUG00000017162	ENSOCUT00000051677
ENSOCUG00000017162	ENSOCUG00000017162	ENSOCUT00000063383
ENSOCUG00000017162	ENSOCUG00000017162	ENSOCUT00000017165
ENSOCUG00000017167	ENSOCUG00000017167	ENSOCUT00000017163
ENSOCUG00000017194	ENSOCUG00000017194	ENSOCUT00000017195
ENSOCUG00000017203	ENSOCUG00000017203	ENSOCUT00000024942
ENSOCUG00000017227	ENSOCUG00000017227	ENSOCUT00000041409
ENSOCUG00000017227	ENSOCUG00000017227	ENSOCUT00000061336
ENSOCUG00000017253	ENSOCUG00000017253	ENSOCUT00000017254
ENSOCUG00000017253	ENSOCUG00000017253	ENSOCUT00000059085
ENSOCUG00000017253	ENSOCUG00000017253	ENSOCUT00000040433
ENSOCUG00000017253	ENSOCUG00000017253	ENSOCUT00000052236
ENSOCUG00000017253	ENSOCUG00000017253	ENSOCUT00000040913
ENSOCUG00000017255	ENSOCUG00000017255	ENSOCUT00000017258
ENSOCUG00000017261	ENSOCUG00000017261	ENSOCUT00000048260
ENSOCUG00000017261	ENSOCUG00000017261	ENSOCUT00000045417
ENSOCUG00000017262	ENSOCUG00000017262	ENSOCUT00000017260
ENSOCUG00000017307	ENSOCUG00000017307	ENSOCUT00000017315
ENSOCUG00000017334	ENSOCUG00000017334	ENSOCUT00000017333
ENSOCUG00000017334	ENSOCUG00000017334	ENSOCUT00000036770
ENSOCUG00000017334	ENSOCUG00000017334	ENSOCUT00000063062
ENSOCUG00000017350	ENSOCUG00000017350	ENSOCUT00000017348
ENSOCUG00000017368	ENSOCUG00000017368	ENSOCUT00000017361
ENSOCUG00000017368	ENSOCUG00000017368	ENSOCUT00000055619
ENSOCUG00000017368	ENSOCUG00000017368	ENSOCUT00000017368
ENSOCUG00000017368	ENSOCUG00000017368	ENSOCUT00000030080
ENSOCUG00000017386	ENSOCUG00000017386	ENSOCUT00000017384
ENSOCUG00000017408	ENSOCUG00000017408	ENSOCUT00000017407
ENSOCUG00000017408	ENSOCUG00000017408	ENSOCUT00000037411
ENSOCUG00000017417	ENSOCUG00000017417	ENSOCUT00000017416
ENSOCUG00000017417	ENSOCUG00000017417	ENSOCUT00000048880
ENSOCUG00000017417	ENSOCUG00000017417	ENSOCUT00000059772
ENSOCUG00000017538	ENSOCUG00000017538	ENSOCUT00000017535
ENSOCUG00000017546	ENSOCUG00000017546	ENSOCUT00000017543
ENSOCUG00000017547	ENSOCUG00000017547	ENSOCUT00000017560
ENSOCUG00000017547	ENSOCUG00000017547	ENSOCUT00000037729
ENSOCUG00000017567	ENSOCUG00000017567	ENSOCUT00000017565
ENSOCUG00000017595	ENSOCUG00000017595	ENSOCUT00000037600
ENSOCUG00000017595	ENSOCUG00000017595	ENSOCUT00000017598
ENSOCUG00000017595	ENSOCUG00000017595	ENSOCUT00000056260
ENSOCUG00000017595	ENSOCUG00000017595	ENSOCUT00000047073
ENSOCUG00000017620	ENSOCUG00000017620	ENSOCUT00000017618
ENSOCUG00000017620	ENSOCUG00000017620	ENSOCUT00000034007
ENSOCUG00000017631	ENSOCUG00000017631	ENSOCUT00000017634
ENSOCUG00000017640	ENSOCUG00000017640	ENSOCUT00000017641
ENSOCUG00000017652	ENSOCUG00000017652	ENSOCUT00000017652
ENSOCUG00000017681	ENSOCUG00000017681	ENSOCUT00000062570
ENSOCUG00000017740	ENSOCUG00000017740	ENSOCUT00000017740
ENSOCUG00000017746	ENSOCUG00000017746	ENSOCUT00000026439
ENSOCUG00000017755	ENSOCUG00000017755	ENSOCUT00000017753
ENSOCUG00000017755	ENSOCUG00000017755	ENSOCUT00000057547
ENSOCUG00000017755	ENSOCUG00000017755	ENSOCUT00000055461
ENSOCUG00000017793	ENSOCUG00000017793	ENSOCUT00000044752
ENSOCUG00000017796	ENSOCUG00000017796	ENSOCUT00000017795
ENSOCUG00000017797	ENSOCUG00000017797	ENSOCUT00000009175
ENSOCUG00000017797	ENSOCUG00000017797	ENSOCUT00000046981
ENSOCUG00000017800	ENSOCUG00000017800	ENSOCUT00000017804
ENSOCUG00000017800	ENSOCUG00000017800	ENSOCUT00000058561
ENSOCUG00000017803	ENSOCUG00000017803	ENSOCUT00000035238
ENSOCUG00000017817	ENSOCUG00000017817	ENSOCUT00000037501
ENSOCUG00000017817	ENSOCUG00000017817	ENSOCUT00000017817
ENSOCUG00000017817	ENSOCUG00000017817	ENSOCUT00000033940
ENSOCUG00000017826	ENSOCUG00000017826	ENSOCUT00000036024
ENSOCUG00000017826	ENSOCUG00000017826	ENSOCUT00000017824
ENSOCUG00000017844	ENSOCUG00000017844	ENSOCUT00000053927
ENSOCUG00000017844	ENSOCUG00000017844	ENSOCUT00000007813
ENSOCUG00000017854	ENSOCUG00000017854	ENSOCUT00000017853
ENSOCUG00000017866	ENSOCUG00000017866	ENSOCUT00000017866
ENSOCUG00000017877	ENSOCUG00000017877	ENSOCUT00000021190
ENSOCUG00000017877	ENSOCUG00000017877	ENSOCUT00000017876
ENSOCUG00000017928	ENSOCUG00000017928	ENSOCUT00000046288
ENSOCUG00000017933	ENSOCUG00000017933	ENSOCUT00000053283
ENSOCUG00000017933	ENSOCUG00000017933	ENSOCUT00000027231
ENSOCUG00000017933	ENSOCUG00000017933	ENSOCUT00000063281
ENSOCUG00000017946	ENSOCUG00000017946	ENSOCUT00000017945
ENSOCUG00000017968	ENSOCUG00000017968	ENSOCUT00000042824
ENSOCUG00000017968	ENSOCUG00000017968	ENSOCUT00000017968
ENSOCUG00000020733	ENSOCUG00000020733	ENSOCUT00000045414
ENSOCUG00000020733	ENSOCUG00000020733	ENSOCUT00000045403
ENSOCUG00000020733	ENSOCUG00000020733	ENSOCUT00000059904
ENSOCUG00000020894	ENSOCUG00000020894	ENSOCUT00000022790
ENSOCUG00000020904	ENSOCUG00000020904	ENSOCUT00000030197
ENSOCUG00000020920	ENSOCUG00000020920	ENSOCUT00000028248
ENSOCUG00000020944	ENSOCUG00000020944	ENSOCUT00000009892
ENSOCUG00000020952	ENSOCUG00000020952	ENSOCUT00000022871
ENSOCUG00000020976	ENSOCUG00000020976	ENSOCUT00000027886
ENSOCUG00000020976	ENSOCUG00000020976	ENSOCUT00000034466
ENSOCUG00000020977	ENSOCUG00000020977	ENSOCUT00000063498
ENSOCUG00000020977	ENSOCUG00000020977	ENSOCUT00000057738
ENSOCUG00000020977	ENSOCUG00000020977	ENSOCUT00000037551
ENSOCUG00000020977	ENSOCUG00000020977	ENSOCUT00000023678
ENSOCUG00000020983	ENSOCUG00000020983	ENSOCUT00000032199
ENSOCUG00000020989	ENSOCUG00000020989	ENSOCUT00000024073
ENSOCUG00000020993	ENSOCUG00000020993	ENSOCUT00000046858
ENSOCUG00000020993	ENSOCUG00000020993	ENSOCUT00000034472
ENSOCUG00000020993	ENSOCUG00000020993	ENSOCUT00000026936
ENSOCUG00000021012	ENSOCUG00000021012	ENSOCUT00000054844
ENSOCUG00000021012	ENSOCUG00000021012	ENSOCUT00000026792
ENSOCUG00000021012	ENSOCUG00000021012	ENSOCUT00000056888
ENSOCUG00000021012	ENSOCUG00000021012	ENSOCUT00000044703
ENSOCUG00000021021	ENSOCUG00000021021	ENSOCUT00000028291
ENSOCUG00000021021	ENSOCUG00000021021	ENSOCUT00000037337
ENSOCUG00000021027	ENSOCUG00000021027	ENSOCUT00000021252
ENSOCUG00000021037	ENSOCUG00000021037	ENSOCUT00000031146
ENSOCUG00000021040	ENSOCUG00000021040	ENSOCUT00000055271
ENSOCUG00000021040	ENSOCUG00000021040	ENSOCUT00000022999
ENSOCUG00000021044	ENSOCUG00000021044	ENSOCUT00000032107
ENSOCUG00000021073	ENSOCUG00000021073	ENSOCUT00000029607
ENSOCUG00000021079	ENSOCUG00000021079	ENSOCUT00000046379
ENSOCUG00000021079	ENSOCUG00000021079	ENSOCUT00000058790
ENSOCUG00000021079	ENSOCUG00000021079	ENSOCUT00000037687
ENSOCUG00000021079	ENSOCUG00000021079	ENSOCUT00000025327
ENSOCUG00000021079	ENSOCUG00000021079	ENSOCUT00000039008
ENSOCUG00000021079	ENSOCUG00000021079	ENSOCUT00000063703
ENSOCUG00000021079	ENSOCUG00000021079	ENSOCUT00000040745
ENSOCUG00000021079	ENSOCUG00000021079	ENSOCUT00000061492
ENSOCUG00000021079	ENSOCUG00000021079	ENSOCUT00000029744
ENSOCUG00000021086	ENSOCUG00000021086	ENSOCUT00000046460
ENSOCUG00000021086	ENSOCUG00000021086	ENSOCUT00000027442
ENSOCUG00000021086	ENSOCUG00000021086	ENSOCUT00000052560
ENSOCUG00000021090	ENSOCUG00000021090	ENSOCUT00000062718
ENSOCUG00000021090	ENSOCUG00000021090	ENSOCUT00000046727
ENSOCUG00000021090	ENSOCUG00000021090	ENSOCUT00000024811
ENSOCUG00000021104	ENSOCUG00000021104	ENSOCUT00000024617
ENSOCUG00000021109	ENSOCUG00000021109	ENSOCUT00000023686
ENSOCUG00000021109	ENSOCUG00000021109	ENSOCUT00000035013
ENSOCUG00000021126	ENSOCUG00000021126	ENSOCUT00000035359
ENSOCUG00000021126	ENSOCUG00000021126	ENSOCUT00000023383
ENSOCUG00000021142	ENSOCUG00000021142	ENSOCUT00000026417
ENSOCUG00000021184	ENSOCUG00000021184	ENSOCUT00000035878
ENSOCUG00000021198	ENSOCUG00000021198	ENSOCUT00000024414
ENSOCUG00000021220	ENSOCUG00000021220	ENSOCUT00000029299
ENSOCUG00000021225	ENSOCUG00000021225	ENSOCUT00000010315
ENSOCUG00000021225	ENSOCUG00000021225	ENSOCUT00000039852
ENSOCUG00000021225	ENSOCUG00000021225	ENSOCUT00000049246
ENSOCUG00000021230	ENSOCUG00000021230	ENSOCUT00000026941
ENSOCUG00000021239	ENSOCUG00000021239	ENSOCUT00000028600
ENSOCUG00000021244	ENSOCUG00000021244	ENSOCUT00000017593
ENSOCUG00000021258	ENSOCUG00000021258	ENSOCUT00000029531
ENSOCUG00000021261	ENSOCUG00000021261	ENSOCUT00000027342
ENSOCUG00000021283	ENSOCUG00000021283	ENSOCUT00000026551
ENSOCUG00000021291	ENSOCUG00000021291	ENSOCUT00000063999
ENSOCUG00000021291	ENSOCUG00000021291	ENSOCUT00000031394
ENSOCUG00000021307	ENSOCUG00000021307	ENSOCUT00000064218
ENSOCUG00000021307	ENSOCUG00000021307	ENSOCUT00000023530
ENSOCUG00000021307	ENSOCUG00000021307	ENSOCUT00000046600
ENSOCUG00000021307	ENSOCUG00000021307	ENSOCUT00000036752
ENSOCUG00000021307	ENSOCUG00000021307	ENSOCUT00000003227
ENSOCUG00000021330	ENSOCUG00000021330	ENSOCUT00000027679
ENSOCUG00000021331	ENSOCUG00000021331	ENSOCUT00000030433
ENSOCUG00000021336	ENSOCUG00000021336	ENSOCUT00000031968
ENSOCUG00000021352	ENSOCUG00000021352	ENSOCUT00000029107
ENSOCUG00000021352	ENSOCUG00000021352	ENSOCUT00000023807
ENSOCUG00000021358	ENSOCUG00000021358	ENSOCUT00000031838
ENSOCUG00000021371	ENSOCUG00000021371	ENSOCUT00000024258
ENSOCUG00000021371	ENSOCUG00000021371	ENSOCUT00000046583
